"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Review","Short note","Advanced note","Signed","Condition","Number of copies","Quotes","Flashcards","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Edition","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase Type","Purchase From","Purchase Price","Purchase Date","Transfer Type","Transfer place","Transfer Price","Transfer Date","Description","Date added"
"11929257","9780973003635","Nicolas","Académique",0,,,0,0,,,,,0,,1,"","","From the Ground Up",,"en","Aeronautics","Sandy A.F. MacDonald","","","","","","Aviation Publishers Co. Ltd.",371,"2011-01-01",,,,,,,,,,,,,,,,,"For over 70 years, the content of From the Ground Up has stood as a literary benchmark for the teaching of the multitude of components and complexities inherent in the challenging activity of learning to fly. From the Ground Up has become the hallmark for its widespread use and respect as the reference manual of choice in hundreds of flying schools throughout Canada and around the world. 

The publication boasts over 360 graphics, charts, diagrams and photos, with additional full-colour navigation charts and sample weather charts included. All chapters are current in the latest technological and legislative aeronautical matters and cover such topics as The Airplane, Theory of Flight, Aero Engines, Aeronautical Rules & Procedures, Aviation Weather, Navigation, Radio & Radio Navigation, Airmanship, Human Factors, and Air Safety. From the Ground Up also includes an extensive index, glossary and practice examination.

Since the 1940's, virtually every student - civilian, military, commercial, recreational - who has ever learned to fly in Canada has used From the Ground Up as the primary ground school textbook from which they've learned everything one can learn about aeronautics, and about flying. Referred to as ""the bible"" of ground school instruction, and updated regularly, From the Ground Up has long been considered an essential resource for all with any interest whatsoever in the theory and practice of flying.","2024-01-20"
"15137","9780440237686","Nicolas","Littérature étrangère,Fiction",0,,,192,1,,,,,0,,1,"","","The Giver",,"en","Middle Grade Books,Social Themes,Picture Books","Lois Lowry","","","","","","Laurel Leaf",192,"2002-09-10","paperback",,,,,,,,,,,,,,,,"Lois Lowry’s The Giver is the quintessential dystopian novel, followed by its remarkable companions, Gathering Blue, Messenger, and Son.

Jonas's world is perfect. Everything is under control. There is no war or fear of pain. There are no choices. Every person is assigned a role in the community. When Jonas turns 12 he is singled out to receive special training from The Giver. The Giver alone holds the memories of the true pain and pleasure of life. Now, it is time for Jonas to receive the truth. There is no turning back.","2024-01-20"
"2556059","9782298006001","Nicolas","Littérature étrangère,Fiction",0,,,378,1,,,,,0,,1,"","","Hannibal Lecter","les origines du mal",,"France","Thomas Harris","","","","","",,378,"2007-01-01",,,,,,,,,,,,,,,,,,"2024-01-20"
"64121","9780596007126","Nicolas","Académique",0,,,638,1,,,,,0,,1,"","","Head First Design Patterns",,"en","Computing: General,Web Graphics & Design,Computer Programming / Software Development","Eric Freeman,Kathy Sierra,Bert Bates,Elisabeth Robson","","","","","","O'Reilly Media",638,"2004-11-04","paperback",,,,,,,,,,,,,,,,"You're not alone.

At any given moment, somewhere in the world someone struggles with the same software design problems you have. You know you don't want to reinvent the wheel (or worse, a flat tire), so you look to Design Patterns--the lessons learned by those who've faced the same problems. With Design Patterns, you get to take advantage of the best practices and experience of others, so that you can spend your time on...something else. Something more challenging. Something more complex. Something more fun.

You want to learn about the patterns that matter--why to use them, when to use them, how to use them (and when NOT to use them). But you don't just want to see how patterns look in a book, you want to know how they look ""in the wild"". In their native environment. In other words, in real world applications. You also want to learn how patterns are used in the Java API, and how to exploit Java's built-in pattern support in your own code.

You want to learn the real OO design principles and why everything your boss told you about inheritance might be wrong (and what to do instead). You want to learn how those principles will help the next time you're up a creek without a design pattern.

Most importantly, you want to learn the ""secret language"" of Design Patterns so that you can hold your own with your co-worker (and impress cocktail party guests) when he casually mentions his stunningly clever use of Command, Facade, Proxy, and Factory in between sips of a martini. You'...","2024-01-20"
"4017143","9781597380454","Nicolas","Académique",0,,,394,1,,,,,0,,1,"","","A History of Ancient Greece in Its Mediterranean Context",,"en","Classical History / Classical Civilisation","Nancy H Demand","","","","","","Sloan Pub.",394,"2012-07-18","hardcover",,,,,,,,,,,,,,,,"Book by Nancy Demand","2024-01-20"
"152051","9780434023394","Nicolas","Littérature étrangère,Fiction",0,,,832,1,,,,,0,,1,"","","The Hitchhiker's Guide to the Galaxy","The Nearly Definitive Edition","en","Sci-Fi & Fantasy,Science Fiction","Douglas Adams","","","","","","William Heinemann",832,"2014-10-21","hardcover",,,,,,,,,,,,,,,,"
THE COMPLETE HITCH HIKER'S GUIDE TO THE GALAXY SERIESDon't panic.

First a legendary radio series, then a sequence of bestselling books, a television series, a computer game, a little-known Belgian progressive rock opera, a blockbuster movie, and finally this handsome hardback edition – primarily intended as a blunt object with which to bludgeon one's enemies – The Hitch Hiker's Guide to the Galaxy is one of the greatest fictional enterprises of the twentieth century.

Telling the long, circuitous and often inexplicable story of Arthur Dent, left homeless and rather annoyed after the Earth is destroyed in order to build a hyperspace expressway, this edition collects all five parts of the trilogy:

· The Hitch Hiker's Guide to the Galaxy
· The Restaurant at the End of the Universe
· Life, the Universe and Everything
· So Long and Thanks For All the Fish
· Mostly Harmless

along with a wealth of extra material prefaced and contextualised by Jem Roberts, the official biographer of Douglas Adams, to complete the canon.

Introduced by Richard Dawkins and Nick Harkaway","2024-01-20"
"128251","9780062046222","Nicolas","Bande dessinée",0,,,176,1,,,,,0,,1,"","","Ice Cream & Sadness","More Comics from Cyanide & Happiness","en","HUMOR/General,HUMOR/Form / Comic Strips & Cartoons","Kris Wilson,Matt Melvin,Rob Denbleyker,Dave McElfatric","","","","","","It Books",176,"2010-10-01","paperback",,"Cyanide and Happiness",2,,,,,,,,,,,,,"Cyanide & Happiness is back! 

You hold in your grubby mitts the second collection from the hit online comic that was created by a quartet of depraved, inappropriate twentysomethings from all four corners of the world, and which has been compared to Family Circus by both the seeing and mentally impaired communities.

Bigger, bolder, and badder than ever before, this book includes 120 hilarious, silly, and vile classics, as well as 30 brand-new strips that are guaranteed to have you in stitches. Though hopefully not literally. And for your inner child, we've included some Interactivities to keep you entertained until the day you die, or for thirty minutes, whichever comes first.

Complete with a foreword from Randall Munroe (author of XKCD), Ice Cream & Sadness is the book that will resolve, once and for all, the answer to the eternal question: What do I get Grandma for Christmas?","2024-01-20"
"11929063","9780785831129","Nicolas","Cuisine ",0,,,432,1,,,,,0,,1,"","","The Illustrated Directory of Beer",,"en","Cooking","Pepperbox Press","","","","","","Chartwell Books",432,"2014-04-15","hardcover",,,,,,,,,,,,,,,,"From artisan craft beer, to beer distributed around the nation and the world, The Illustrated Directory of Beer has hundreds of beers all arranged in alphabetical order for quick and simple reference. This is a must-have for any beer aficionado or brewer who wants to learn about beers from around the world.","2024-01-20"
"11929356","9782895239901","Nicolas","Cuisine ",0,,,256,1,,,,,0,,1,"","","J'aime les smoothies",,"fr","Smoothies (Beverages)","Louise Rivard","","","","","","MODUS VIVENDI",256,"2017-01-01","paperback",,,,,,,,,,,,,,,,"Faits avec des fruits et des légumes frais ou surgelés, du yogourt, du lait, de la boisson végétale, du jus ou du tofu, les smoothies apportent une touche d'onctuosité rafraîchissante à votre menu : petits-déjeuners nourrissants, collations express rassasiantes, délices énergisants et désaltérants. Des informations pratiques : de la préparation de la glace pilée au bon emploi du mélangeur ; Une grande variété d'ingrédients : plus d'une quarantaine de fruits et légumes différents ; Des boissons nutritives pour tous les régimes : smoothies délices, smoothies collation, smoothies minceur, smoothies énergie et smoothies vacances ; Plus de 100 recettes inspirantes à préparer en moins de 10 minutes.","2024-01-20"
"16774386","9782898331633","Nicolas","Littérature étrangère",0,,,0,0,,,,,0,,1,"","","Je m'appelle révolution - Écrits et paroles d’une éternelle","Écrits et paroles d’une éternelle agitatrice","fr","Politics & Social Sciences,Politics & Government,Arborist Merchandising Root","Lucy Parsons,Francis Dupuis-Déri","","Nicolas Calvé","","","","LUX CANADA",288,"2024-01-01","paperback",,,,,,,,,,,,,,,,,"2025-02-15"
"5774043","9782896060696","Nicolas","Essai,Fiction",0,,,0,0,,,,,0,,1,"","","Je sais trop bien ne pas exister",,"fr","Canada","Nicolas Lévesque","","","","","","Varia",169,"2016-01-01","paperback",,,,,,,,,,,,,,,,"Quel livre survient quand on croit en avoir fini avec l’écriture? Un livre ludique et irrévérencieux, poétique et sérieux, où l’auteur se fabule en premier ministre, esquisse en écho aux œuvres de David Altmejd son manifeste «Fin du postmodernisme, retour du sacré», erre longuement parmi les gravures de J. H. Walker sur le site Web du Musée McCord, et, au détour d’une phrase sur la télésérie Merlin, continue de tracer les grandes lignes d’un Québec qui soit tout à la fois multiple, féministe, libéré et enthousiaste.","2025-10-27"
"2866895","9780596159771","Nicolas","Académique",0,,,0,0,,,,,0,,1,"","","jQuery Cookbook: Solutions & Examples for jQuery Developers",,"en","Web Graphics & Design,Web Programming,Programming & Scripting Languages: General","jQuery Community Experts","","","Cody Lindley","","","O'Reilly Media",478,"2009-12-03","paperback",,,,,,,,,,,,,,,,"jQuery simplifies building rich, interactive web frontends. Getting started with this JavaScript library is easy, but it can take years to fully realize its breadth and depth; this cookbook shortens the learning curve considerably. With these recipes, you'll learn patterns and practices from 19 leading developers who use jQuery for everything from integrating simple components into websites and applications to developing complex, high-performance user interfaces.

Ideal for newcomers and JavaScript veterans alike, jQuery Cookbook starts with the basics and then moves to practical use cases with tested solutions to common web development hurdles. You also get recipes on advanced topics, such as methods for applying jQuery to large projects.




Solve problems involving events, effects, dimensions, forms, themes, and user interface elements
Learn how to enhance your forms, and how to position and reposition elements on a page
Make the most of jQuery's event management system, including custom events and custom event data
Create UI elements-such as tabs, accordions, and modals-from scratch
Optimize your code to eliminate bottlenecks and ensure peak performance
Learn how to test your jQuery applications
The book's contributors include:




Cody Lindley
James Padolsey
Ralph Whitbeck
Jonathan Sharp
Michael Geary and Scott González
Rebecca Murphey
Remy Sharp
Ariel Flesler
Brian Cherne
Jörn Zaefferer
Mike Hostetler
Nathan Smith
Richard D. Worth
Maggie Wachs, Scott Jehl, Todd Parke...","2024-01-20"
"10816369","9782080247124","Nicolas","Histoire,Canadien-Français",0,,,0,0,,,,,0,,1,"","","L'Amérique fantôme: Les aventuriers francophones du Nouveau Monde","Les aventuriers francophones du Nouveau Monde","fr","","Gilles Havard","","","","","","FLAMMARION",654,"2021-10-13",,,,,,,,,,,,,,,,,,"2025-07-22"
"12943112","9782715413474","Nicolas","Politique",0,,,0,0,,,,,0,,1,"","","L'Anarchisme",,"fr","","Normand Baillargeon","","","","","","QUE SAIS JE",,"2023-01-01",,,,,,,,,,,,,,,,,,"2024-04-12"
"16774389","9782896335053","Nicolas","Histoire,Canadien-Français",0,,,0,0,,,,,0,,1,"","","L'angleterre Impériale Et L'union Canadienne de One Thousand Eight Hundred Sixty-seven",,"en","Canada","Michel Brunet","","","","","",,,"2024-01-01",,,,,,,,,,,,,,,,,"""1763. In the St. Lawrence Valley, the French Empire abandons 70,000 Canadians without a second thought to its hereditary enemy, England, the other great power that aspires to extend its control over the entire continent of North America. The Canadians, initially tolerated only to the extent that they were ""useful"" to the empire, are very quickly doomed to assimilation, in short, to disappear as an organized society. But the Canadians will refuse this scenario of a foretold death. Alone in the face of the most powerful empire in the world, they will serve it an improbable lesson in colonial resistance""--","2025-02-15"
"18312013","9782896334896","Nicolas","Histoire,Canadien-Français",0,,,0,0,,,,,0,,1,"","","L'Angleterre impériale et les canadiens 1763-1841",,"fr","History,Americas,Canada","Michel Brunet","","","","","","Pierre Tisseyre",353,"2022-01-01","ebook",,,,,,,,,,,,,,,,,"2025-06-19"
"11928524","9782894230442","Nicolas","Essai,Franco-Ontarien,Identité,Canadien-Français",0,,,0,0,,,,,0,,1,"","","L'anglistrose: Essai (French Edition)",,"fr","Biculturalism,Biculturalism--Canada,French language","Roger Levac","","","","","","Prise de parole",156,"1994-01-01","paperback",,,,,,,,,,,,,,,,,"2024-01-20"
"181780","9782864972303","Nicolas","",0,,,0,0,,,,,0,,1,"","","L'Anniversaire d'Astérix et Obélix : Le livre d'or (Astérix, #34)","Le livre d'or","fr","Language Teaching & Learning Material & Coursework,Graphic Novels, Anime & Manga,Encyclopaedias & Reference Works","Albert Uderzo,René Goscinny","","","","","","Albert René",56,"2009-10-22","hardcover",,"Astérix",34,,,,,,,,,,,,,"A l'occasion des célébrations du cinquantenaire d'Astérix, né le 29 octobre 1959 dans les pages du premier numéro de l'hebdomadaire Pilote, Albert Uderzo a imaginé un cadeau exceptionnel pour fêter ses héros et leurs millions de lecteurs à travers le monde !

Fidèle à l’esprit de caricature et d’autodérision des années Pilote, il a créé un album d'histoires courtes d'Astérix sur le thème de l’anniversaire, réunissant 56 pages de bandes dessinées inédites ! Tandis qu’Astérix et Obélix sont parti à la chasse aux sangliers dans la forêt entourant le Village, un grand nombre des 400 personnages des albums d’Astérix sont réunis par Abraracourcix pour préparer l’anniversaire des deux compères.

Au fil des pages, on découvre Astérix et leurs amis vieillis de 50 ans, un hilarant défilé de mode avec Obélix, des messages d’anniversaire signés de Numérobis, Falbala ou encore des pirates, un guide de voyage conçu à partir d’un texte de René Goscinny inédit en album, des parodies de pochettes de disques célèbres avec Assurancetourix, et même un incroyable Musée Gaulois imaginé par le devin Prolix.

Un bel album qui se conclut, une fois n’est pas coutume, non sur un banquet mais sur une magistrale ronde de plus de 60 personnages démontrant s’il en était besoin toute la virtuosité et la jeunesse du trait d’Albert Uderzo.","2025-03-15"
"11929072","9782760331624","Nicolas","Essai,Franco-Ontarien,Académique,Identité,Canadien-Français",0,,,0,0,,,,,0,,1,"","","L'Avenir Du Passé: Récits, Mémoires Et Conscience Historique de la Jeunesse Québécoise Et Franco-Ontarienne.","Récits, Mémoires et Conscience Historique de la Jeunesse Québécoise et Franco-Ontarienne","fr","History","Stephane Levesque,Jean-Philippe Croteau","","","","","","Amérique Française",253,"2020-05-27",,,,,,,,,,,,,,,,,"L'avenir du pass� pr�sente les r�sultats d'une vaste enqu�te sur la m�moire et la conscience historique du Canada fran�ais au sein de la jeunesse francophone du Qu�bec et de l'Ontario. L'enqu�te soul�ve la question du rapport que des jeunes mill�niaux entretiennent avec le pass� des francophones au pays et se dotent d'une vision narrative pour orienter leur vie de citoyen et de membre d'une communaut� d'appartenance. Plus de 600 r�cits forment un corpus original qui met en perspective les r�sultats obtenus au sein de chaque groupe. L'enqu�te permet de valider le postulat selon lequel les participants de ces deux provinces partagent un r�cit commun de l'histoire nationale et s'identifient aux m�mes communaut�s d'appartenance. L'ouvrage nous entraine �galement au coeur d'une vaste r�flexion sur la transmission de l'histoire nationale chez les jeunes en contexte francophone canadien. Quelle place devrait occuper les enqu�tes comme celle-ci dans l'�ducation historique des jeunes ? Comment l'�cole peut-elle favoriser la construction d'une conscience historique plus r�fl�chie et l'�laboration de narrations plus complexes, actualis�es, et ouvertes aux r�alit�s multiples de notre monde ?

Ce livre est publi� en fran�ais.

-

L'avenir du pass� offers the results of an extensive survey on the historical consciousness of young Francophones from Qu�bec and Ontario. The book raises the question of young millennials' relationship with the past of French Canada, and how they acquire a na...","2024-01-20"
"11929026","9782764604960","Nicolas","Essai,Identité,Canadien-Français",0,,,383,1,,,,,0,,1,"","","L'Avenir du peuple Canadien-Français",,"fr","Canadians, French-speaking,English-French relations,French language","Edmond de Nevers","","","","","","Boreal",383,"2006-01-01","paperback",,,,,,,,,,,,,,,,,"2024-01-20"
"45136","9782070360024","Nicolas","Littérature étrangère,Philosophie,Fiction",0,,,184,1,,,,,0,,1,"","","L'Étranger","L Etranger","fr","Contemporary Fiction","Albert Camus","","","","","","Folio",184,"2000-03-02","paperback",,,,,,,,,,,,,,,,"«Quand la sonnerie a encore retenti, que la porte du box s'est ouverte, c'est le silence de la salle qui est monté vers moi, le silence, et cette singulière sensation que j'ai eue lorsque j'ai constaté que le jeune journaliste avait détourné les yeux. Je n'ai pas regardé du côté de Marie. Je n'en ai pas eu le temps parce que le président m'a dit dans une forme bizarre que j'aurais la tête tranchée sur une place publique au nom du peuple français.»

L'étranger est le premier roman d'Albert Camus, Prix Nobel de littérature en 1957.","2024-01-20"
"181820","9782864970040","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","L'Odyssée d'Astérix (Astérix le Gaulois, #26)","L' Odyssée d'Astérix","fr","Comic Book & Cartoon Art,Encyclopaedias & Reference Works,Teaching Resources & Education","Rene Gascony","","","","","","Albert René",48,"1982-03-01","hardcover",,,,,,,,,,,,,,,,"Pris de panique, Panoramix s'effondre. Les réserves d'huile de roche, ingrédient essentiel de la potion magique, sont vides. Astérix et Obélix, suivis de près par le druide espion Zérozérosix et sa mouche savante, s'embarquent pour un long voyage, à la recherche de l'huile de roche.

Tyr, Jérusalem, Bethléem, les rivages de la mer Morte et les plaines désertiques : Albert Uderzo, même à court de petra oleum, ne manque pas d'idée pour faire rire et rêver !","2024-04-12"
"11929284","9782895812197","Nicolas","Franco-Ontarien,Académique,Identité,Canadien-Français",0,,,271,1,,,,,0,,1,"","","L'Ontario français : des Pays-d'en-Haut à nos jours",,"fr","Canadians,French-speaking Ontario History Textbooks","Suzanne Arseneault,Gaétan Gervais,Centre franco-ontarien de ressources pédagogiques,Michel Bock","","","","","","Centre Franco-ontarien De Ressources Pedagogiques",271,"2004-01-01",,,,,,,,,,,,,,,,,,"2024-01-20"
"164843","9782864973423","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","La Fille de Vercingétorix (Astérix, #38)","Asterix 38 - La Fille De Vercingétorix","fr","Graphic Novels, Anime & Manga","Jean-Yves Ferri","Didier Conrad","","","","","Éditions Albert-René",48,"2019-10-24","hardcover",,"Astérix",38,,,,,,,,,,,,,"Escortée par deux chefs arvernes, une mystérieuse adolescente vient d'arriver au village. César et ses légionnaires la recherchent, et pour cause : au village, on murmure que le père de la visiteuse ne serait autre que... le grand Vercingétorix lui-même, jadis vaincu à Alésia!

Astérix et Obélix, les héros créés par René Goscinny et Albert Uderzo, reviennent dans une nouvelle aventure, La fille de Vercingétorix, toujours imaginée par le fameux tandem Jean-Yves Ferri et Didier Conrad.","2024-11-23"
"131286","9782864970965","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","La Galère d'Obélix (Astérix #30)","La galere d'Obélix","fr","Comic Book & Cartoon Art,Encyclopaedias & Reference Works,Teaching Resources & Education","Rene Gascony","","","","","","Albert René",48,"1996-10-10","hardcover",,,,,,,,,,,,,,,,"Obélix est incorrigible ! Malgré les avertissements répétés du druide Panoramix, l'inséparable ami d'Astérix a bu de la potion magique. Le résultat est surprenant : Obélix redevient un petit garçon chétif, à la merci des légions romaines...

Commence, au gré de l’imagination fertile d’Albert Uderzo, un grand voyage vers le fantastique et le merveilleux, jusqu’en Atlantide, le pays de la jeunesse éternelle.","2024-11-23"
"1564628","9782012101548","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","La Grande Traversée",,"fr","Comic Book & Cartoon Art,Graphic Novels, Anime & Manga,Encyclopaedias & Reference Works","René Goscinny","Albert Uderzo","","","","","Hachette",48,"2005-02-15","hardcover",,,,,,,,,,,,,,,,"Dans le village, c’est l’effervescence. La préparation de la potion magique requiert une certaine quantité de poisson « raisonnablement » frais, et celui-ci vient à manquer. Plutôt que d’attendre un arrivage de Lutèce qui semble bien compromis, Astérix et Obélix s’embarquent sur un petit bateau de pêche et découvrent les difficultés de l’apprentissage d’un nouveau métier.

Pris dans une terrible tempête, ils accostent sur une terre lointaine peuplée d’étranges mercenaires romains à plumes. Dans quel pays ont-ils donc bien pu accoster ?","2024-01-26"
"11929004","9782764625491","Nicolas","Essai,Identité,Canadien-Français",0,,,288,1,,,,,0,,1,"","","La Maison mère","mémoires d'un Québécois Canadien français","fr","Culture and globalization","Alexandre Soublière","","","","","","Boréal",288,"2019-01-01","paperback",,,,,,,,,,,,,,,,"« À la claire fontaine, m’en allant promener… » Pourquoi Alexandre Soublière, qui a choisi d’aller vivre à Vancouver, s’est-il un jour surpris à fredonner cet air en déambulant dans les rues de la ville ? Quel est donc ce lien qui unit quelqu’un de sa génération – celle des trentenaires – à la culture canadienne-française des coureurs des bois, qui reprenaient le vieux refrain pour scander leurs coups de pagaie ? En outre, cela a-t-il encore un sens de se dire Québécois à une époque où, sous l’effet égalisateur d’Internet, l’idée de culture elle-même semble vouloir disparaître ? Franchissant allègrement la frontière entre la fiction et l’essai, jouant de l’humour et de la provocation sans jamais renoncer à la gravité de sa réflexion, l’auteur de Charlotte before Christ nous oblige encore une fois à nous aventurer hors de notre zone de confort.","2024-01-20"
"11929354","9781500613907","Nicolas","Littérature étrangère,Fiction",0,,,52,1,,,,,0,,1,"","","La Métamorphose",,"fr","Fiction","Franz Kafka","","","","","","CreateSpace",52,"2014-07-23",,,,,,,,,,,,,,,,,"Sous des apparences fantastiques, La Metamorphose n'est en fait qu'une allegorie que le lecteur peut interpreter comme il veut. Elle a ainsi suscite a l'infini des interpretations: sociologiques, metaphysiques, psychanalytiques. Tout peut y etre trouve: handicap, perte du langage et de l'identite, solitude, routine, rivalite pere-fils, desirs incestueux, incommunicabilite, culpabilite voire premonition par Kafka de sa propre mort et du genocide du peuple juif (qui eut lieu 30 annees apres la publication de la nouvelle). Quoi que l'on en retienne, tout s'inscrit dans la vision kafkaienne de la vie.","2024-01-20"
"19937344","9782760562073","Nicolas","Politique,Académique",0,,,0,0,,,,,0,,1,"","","La politique québécoise et canadienne - 3e édition",,,"","Alain-G. Gagnon,Félix Mathieu,Paul May","","","","","",,,,,,,,,,,,,,,,,,,,,"2025-10-27"
"181826","9782864970538","Nicolas","",0,,,0,0,,,,,0,,1,"","","La Rose et le glaive (Astérix, #29)","Astérix - La Rose Et Le Glaive N°29 (asterix) (french Edition)","fr","Comic Book & Cartoon Art,Graphic Novels, Anime & Manga,Encyclopaedias & Reference Works","Rene Gascony","","","","","","Editions Albert Rene",48,"2000-01-01","hardcover",,"Astérix",29,,,,,,,,,,,,,"C'est la révolution au village d'Astérix ! Maestria, barde féminine, pousse ses sœurs gauloises à dire non à la tyrannie masculine. La révolte gronde, les villageoises portent des braies, et Mimine veut siéger au Conseil du Village. L'armée romaine elle-même soumet ses légions aux règles de la parité...

La légendaire galanterie gauloise à l'épreuve des faits, vue par un Albert Uderzo plus en verve que jamais !","2025-03-15"
"433415","9782012101340","Nicolas","Bande dessinée",0,,,46,1,,,,,0,,1,"","","La Serpe d'or (Astérix, #2)",,"fr","Graphic Novels","René Goscinny","Albert Uderzo","","","","","Hachette",46,"2004-06-16","hardcover",,"Astérix",2,,,,,,,,,,,,,"Dérogeant à sa légendaire sagesse, Panoramix laisse fuser dans la douce quiétude des environs du village des jurons qui ne lui ressemblent guère…Il faut dire que l’heure est grave : le druide vient de briser sa serpe d’or. Sans elle, le gui ne saurait avoir de pouvoirs magiques, et nos héros se retrouvent privés de potion.

Sans attendre, Astérix et Obélix prennent la route pour Lutèce à la recherche d’Amérix, le seul fabricant de serpe qui ait grâce aux yeux du vénérable druide du Village. Mais Amérix a disparu ! Sans l’indispensable serpe d’or, les Irréductibles Gaulois sont-ils condamnés à céder face à la puissance romaine ?","2024-01-20"
"2202566","9782896943005","Nicolas","Nouvelles",0,,,394,1,,,,,0,,1,"","","La vie rêvée des grille-pains",,"fr","","Heather O'Neill","","","","","","Alto",394,"2017-08-01","paperback",,,,,,,,,,,,,,,,"Il était une fois un ours et un Tzigane, une troupe de clones du grand Noureev, des anges descendant du ciel par milliers le jour du Débarquement, des bébés que l’on ramasse sur la plage à marée basse, une androïde capable de goûter l’humour… La vie rêvée des grille-pain est un coffre aux trésors où entre un peu de magie, et où l’on trouve, pêle-mêle, des poupées et des animaux qui parlent, des bouteilles jetées à la mer, un soldat au coeur d’automate, des filles aux noms de fleurs et des enfants-oiseaux. Remarquable conteuse capable de broder les plus fines images à partir du matériau le plus brut, la Montréalaise Heather O’Neill signe un envoûtant florilège de contes de fées pour adultes, des histoires émouvantes, étranges et fantasques à déguster yeux grands ouverts, comme dans un rêve éveillé.","2024-01-20"
"433433","9782012101470","Nicolas","Bande dessinée",0,,,48,1,,,,,0,,1,"","","La zizanie (Astérix, #15)",,"fr","Comic Book & Cartoon Art,Graphic Novels, Anime & Manga,Encyclopaedias & Reference Works","René Goscinny,Albert Uderzo","","","","","","Hachette",48,"2005-03-22","hardcover",,"Astérix",15,,,,,,,,,,,,,"Dans les couloirs du Sénat, à Rome, on commence à gloser sur l’impuissance de l’Empereur face aux Irréductibles Gaulois. César doit rapidement soumettre ces odieux dissidents qui le narguent. Il envoie alors au Village Tullius Detritus, immonde personnage qui sème la zizanie partout où il passe. Sa mission : briser la belle union des rebelles gaulois, semer la discorde dans leurs rangs.

Bientôt, tout le village est sens dessus dessous et la rumeur court qu’Astérix aurait vendu le secret de la potion magique aux romains ! Les Gaulois s’entredéchirent, les poissons d’Ordralfabétix volent dans tous les sens, la « guerre psychologique » fait rage. Est-ce la fin du Village ?","2024-01-20"
"433428","9782012101432","Nicolas","Bande dessinée",0,,,44,1,,,,,0,,1,"","","Le Bouclier Arverne (Astérix, #11)","Le bouclier arverne","fr","Graphic Novels","René Goscinny","Albert Uderzo","","","","","Hachette",44,"2004-11-18","hardcover",,"Astérix",11,,,,,,,,,,,,,"Suite à une terrible crise de foie, Abraracourcix, le chef du village, se voit condamné à la plus cruelle des punitions pour un Irréductible Gaulois : la diète ! Mais Panoramix est catégorique, une cure dans la ville d’Aquae Calidae (Vichy) s’impose.

Pour Astérix et Obélix c’est une bonne occasion de faire un peu de tourisme dans le pays arverne. Mais César n’est pas loin, et recherche dans ces lieux historiques le bouclier de Vercingétorix pour défiler en triomphe devant des arvernes soumis. Pour Astérix, c’est une affaire d’honneur : il faut retrouver ce bouclier avant les troupes de Jules César !","2024-01-20"
"442196","9782012101531","Nicolas","Bande dessinée",0,,,0,0,,,,,0,,1,"","","Le Cadeau de César (Astérix, #21)",,"fr","Comic Book & Cartoon Art,Graphic Novels, Anime & Manga,Encyclopaedias & Reference Works","René Goscinny,Albert Uderzo","","","","","","Hachette",48,"2005-05-04","hardcover",,"Astérix",21,,,,,,,,,,,,,"César, jamais à court d’idées, a décidé d’offrir au pire de ses légionnaires un cadeau empoisonné : le village des Irréductibles Gaulois ! Roméomontaigus, sac à vin notoire, a tôt fait de céder pour quelques rasades de vin son titre de propriété à un aubergiste gaulois, Orthopédix.

Et c’est ainsi que ce dernier s’installe au village, avec femme et enfant. Mieux : Orthopédix se présente au vote des Gaulois pour devenir chef à la place d’Abraracourcix. Le Village se divise, les meilleurs amis se déchirent… Les Romains auraient-ils finalement trouvé l’arme secrète pour vaincre les Gaulois ?","2024-01-26"
"6195447","9782757825730","Nicolas","Littérature étrangère,Fiction",0,,,428,1,,,,,0,,1,"","","Le château",,"fr","Fiction","Franz Kafka","","Georges-Arthur Goldschmidt","","","","Contemporary French Fiction",428,"2011-01-01","paperback",,,,,,,,,,,,,,,,""" Tout ce que je laisse après moi (...) doit être brûlé sans restriction et sans être lu "". Ainsi Kafka demandait à son exécuteur testamentaire de détruire ses manuscrits, dont celui, inachevé, intitulé Le Château. On y rencontre un homme, K, face au chaos de la bureaucratie. Les personnages, incapables d'agir, s'obstinent dans une confusion absurde. Plus que tous ses autres textes, c'est ce roman qui installe la définition du mot "" kafkaïen "".","2024-01-20"
